Exer,Esc,RA_HASH,Cur,Ser,Per,Fingr,StIni,StFin,DtSitCur,CdDis,CurDis,SerDis,PerDis,G,T,L,OriDisc,StIniDisc,StFinDisc,DtStDisc,SemDisc,CritDisc,QtTrabalhos,KT,KP,P1,P2,PS1,P3,P4,PS2,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,MT,MP,MF,Partição,$R-P3,$RC-P3,$RI-P3
2015.000,EEM,c7ac7aa7bbcd38a0e4b1f055c5957ef6,FB,1.000,N,VES,REG,RET,01-02-2016,EFB106,FB,1.000,N,1.000,1.000,1.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,3.5,1,1.5,2.5,2,4,8,7.5,6,9,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2015.000,EEM,62c1d6b317d852d37bcdcfa0f7c87ad3,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,1.000,1.000,2.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,6,6.5,$null$,8,7,$null$,8,9.5,9.5,10,6.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,786aa12d6697886b80ca787141833b0a,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,1.000,2.000,3.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,6.5,6,3.5,8,8.5,$null$,6.5,5.5,6,6,6.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,5ea2999f1deaa34580b28a1f9d707cee,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,1.000,2.000,4.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,7,6.5,$null$,6.5,8,$null$,7.5,6,4.5,7,6.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,64a266bda30c587c1fa9784c45ec755a,FB,1.000,N,VES,REG,RET,01-02-2016,EFB106,FB,1.000,N,1.000,1.000,2.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,1,0,2,2.5,$null$,1,9.5,9,9.5,9.5,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2015.000,EEM,b050ec220ec621c935e76788c4d1c89a,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,2.000,3.000,5.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,7,5,6,6.5,7.5,$null$,$null$,8.5,10,7.5,6.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,c9a37f4b1e878b25898726771d7a1c26,FB,1.000,D,VES,REG,RET,01-02-2016,EFB106,FB,1.000,D,2.000,3.000,6.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,1.5,2.5,1.5,1,$null$,$null$,9,0.5,2.5,2.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,2,0.145,11
2015.000,EEM,81cd62ebfadd5702a523f867e9d0882d,FB,1.000,D,VES,REG,RET,01-02-2016,EFB106,FB,1.000,D,2.000,4.000,7.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,1.5,1.5,2,2,3,1,4,6,3.5,5,1.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,2,0.145,11
2015.000,EEM,9786026f97afb79de1b9c3d949451646,FB,1.000,D,VES,REG,PRO,01-02-2016,EFB106,FB,1.000,D,2.000,4.000,8.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,5,4,2,5,4.5,5,7.5,5.5,2,1,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,6.5,0.133,13
2015.000,EEM,8f38e0104025e47b0deb333b7a2c2e17,FB,1.000,D,VES,REG,PRO,01-02-2016,EFB106,FB,1.000,D,3.000,5.000,9.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,6.5,5.5,$null$,8,6,$null$,8,8,10,8,6,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,7c47f283f681c190847e9731c5fe3253,FB,1.000,D,VES,REG,PRO,01-02-2016,EFB106,FB,1.000,D,3.000,5.000,10.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,5.5,3.5,5,6.5,3,$null$,8,6,9.5,9.5,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,6.5,0.133,13
2015.000,EEM,6ae881e85b17d52b17e08fdc6b6d42d4,FB,1.000,N,VES,REG,RET,01-02-2016,EFB106,FB,1.000,N,1.000,2.000,3.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,0.5,0,0,0,1,1,9,1.5,7,4,0,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2015.000,EEM,16426f30072a6acab7803b1bbca13e73,FB,1.000,D,VES,REG,PRO,02-02-2016,EFB106,FB,1.000,D,3.000,6.000,11.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,1,4,2.5,5.5,4,4.5,9,2,7,6,2.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,6.5,0.133,13
2015.000,EEM,a2d5567d771c83052fa7bdf361afb0cb,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,3.000,6.000,12.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,6.5,4.5,9,8,7,$null$,9,9.5,9.5,10,8.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,aba1511c46278f44851a11bbc68168f8,FB,1.000,N,VES,REG,RET,01-02-2016,EFB106,FB,1.000,N,1.000,2.000,4.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,3,4,3.5,2,3.5,7,8,3,6.5,6,3,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2015.000,EEM,8eccdcf2f82ee7a2978bec4b00c9d6c1,FB,1.000,N,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,N,2.000,3.000,5.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,8,7,6.5,6,5,$null$,8.5,8,8.5,9,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5,0.183,12
2015.000,EEM,583f9122f4a53819c42b86990d41baa2,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,4.000,7.000,13.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,3,3,6.5,8,4,$null$,8.5,8.5,8,9,7.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,38c792e33a2c4da0537c51097ccd196b,FB,1.000,D,VES,REG,RET,01-02-2016,EFB106,FB,1.000,D,4.000,7.000,14.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,0.5,0,0.5,1.5,1,0,8,4.5,7,5,3.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2015.000,EEM,0bbcc58c52b618070baa3010b41dde75,FB,1.000,N,VES,REG,PRO,01-02-2016,EFB106,FB,1.000,N,2.000,3.000,6.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,5.5,4,8.5,5,4.5,$null$,6.5,9,8,7,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,5,0.183,12
2015.000,EEM,0f202e6346d8bb7a9b2749c7b6e25436,FB,1.000,N,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,N,2.000,4.000,7.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,8,6.5,$null$,6,8.5,$null$,10,6.5,10,9.5,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5,0.183,12
2015.000,EEM,64adbddf296b70a7025dc143d8933b42,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,4.000,8.000,15.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,4.5,4.5,$null$,4,7,$null$,8,8,10,6.5,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,fed9539cd9b532cd6f4b1c2ccedc150d,FB,1.000,N,VES,REG,RET,01-02-2016,EFB106,FB,1.000,N,2.000,4.000,8.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,2,0,3,4,3.5,5.5,7,3.5,7.5,7,9.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,1.5,0.156,3
2015.000,EEM,e4fcf60dd74d7448e6d7527d77eff697,FB,1.000,D,VES,REG,PRO,01-02-2016,EFB106,FB,1.000,D,5.000,9.000,17.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,7.5,6.5,$null$,7,6.5,$null$,7.5,7,5.5,7.5,5.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,6.5,0.133,13
2015.000,EEM,d3fe11d3bf84649beba06d427843e58c,FB,1.000,N,VES,REG,RET,01-02-2016,EFB106,FB,1.000,N,3.000,5.000,9.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,1,0,0.5,1.5,$null$,$null$,4,2.5,3,4,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2015.000,EEM,01f880dde1b7b8b4d08af08a2386c26a,FB,1.000,D,VES,REG,RET,01-02-2016,EFB106,FB,1.000,D,5.000,9.000,18.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,3.5,3,4.5,3.5,1.5,3.5,9.5,5.5,3.5,6.5,8.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2015.000,EEM,808066ffd9930ed37895594e6395b00c,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,5.000,10.000,20.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,4.5,6,7.5,5,9.5,$null$,7.5,5.5,7,10,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,1cf5ec5b0a4d66fed64698c485f5a35b,FB,1.000,D,VES,REG,RET,01-02-2016,EFB106,FB,1.000,D,6.000,11.000,21.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,3,3,2.5,5,4,4,8,3,5,2.5,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,3.5,0.146,6
2015.000,EEM,6dc6a2b56ff74b34cc24dc792341d44d,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,6.000,11.000,22.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,5,5,7,8.5,8,$null$,8.5,8.5,10,9,9.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,ad275ce8466b3d8eb010cd94753cbb44,FB,1.000,N,VES,REG,RET,01-02-2016,EFB106,FB,1.000,N,3.000,5.000,10.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,5,3,4.5,3,3,3,7.5,7,9,9,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2015.000,EEM,75088be07709614b7b60a83d425fdc49,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,6.000,12.000,23.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,$null$,4.5,3,9,5.5,$null$,7,7.5,6,7,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,9d85a391a946e379277d5a008da99186,FB,1.000,D,VES,REG,RET,01-02-2016,EFB106,FB,1.000,D,6.000,11.000,22.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,5,1.5,2.5,3.5,3.5,3,8,5,6.5,8.5,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,2,0.145,11
2015.000,EEM,cda852ff88547cb54c6a0f8ff8217415,FB,1.000,D,VES,REG,PRO,02-02-2016,EFB106,FB,1.000,D,7.000,13.000,25.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,3.5,6,6.5,4,5.5,$null$,5,4,5,9.5,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,6.5,0.133,13
2015.000,EEM,cf3bbaf0527676850b15f93b8fcad67a,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,7.000,14.000,28.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,3.5,4.5,5,7,7,$null$,8,7,8,10,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,e0f78457f2d0734d79b53b2f0e55a320,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,7.000,14.000,28.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,8,6,$null$,8,4,$null$,9.5,9,10,10,9.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,6.5,0.133,13
2015.000,EEM,746b1c4e58f5d6d689a8e5c0d5b3fc59,FB,1.000,D,VES,REG,PRO,01-02-2016,EFB106,FB,1.000,D,8.000,15.000,29.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,3.5,3.5,6.5,3.5,2,5.5,8.5,6,5,8,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,6.5,0.133,13
2015.000,EEM,8bb16028e734c4677887a7ff0df1ceb9,FB,1.000,D,VES,REG,RET,01-02-2016,EFB106,FB,1.000,D,8.000,15.000,30.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,0.5,0.5,0.5,$null$,$null$,$null$,8,4,1,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2015.000,EEM,8043d1cf07c59e00b4b2c191501ffa5d,FB,1.000,D,VES,REG,PRO,01-02-2016,EFB106,FB,1.000,D,8.000,16.000,31.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,2.5,6.5,5,4.5,9,$null$,8.5,4.5,6.5,7,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,34756953ab89aaf9f923ffd90403a9ea,FB,1.000,D,VES,REG,TRG,03-06-2015,EFB106,FB,1.000,D,8.000,16.000,32.000,REG,MAT,TRC,03-06-2015,AN,C2,5.000,0.3,0.7,0.5,$null$,$null$,$null$,$null$,$null$,3,2.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2015.000,EEM,5abe137102add443ab0a1f4560a97559,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,9.000,17.000,33.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,6,4.5,7.5,7.5,5.5,$null$,9,7.5,10,7,6,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,07e9eb52f29072272c1d9d764321a690,FB,1.000,N,VES,REG,RET,01-02-2016,EFB106,FB,1.000,N,3.000,6.000,11.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,1.5,0,1.5,1.5,$null$,$null$,7,5.5,1,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2015.000,EEM,050d8b41ccf8119117363009b1e2fdac,FB,1.000,N,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,N,3.000,6.000,12.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,9,4,6.5,6,8,$null$,8.5,6.5,10,10,7.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5,0.183,12
2015.000,EEM,de902575cab90d957095bbd3e5207889,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,9.000,17.000,34.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,7.5,7.5,$null$,7,10,$null$,8.5,8,8,9,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,1c2e8afad1fa1b6f88228b31ec0e5ac2,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,9.000,18.000,35.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,4,5.5,6,5,5,$null$,9,7,8.5,9.5,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,5a2e163d2515b1f0e529ba72f45a98e0,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,9.000,18.000,36.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,3,4,5,5.5,5,$null$,8.5,6,5.5,9,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,76785fdd5b705b265fbc65df872c20e8,FB,1.000,D,VES,REG,RET,01-02-2016,EFB106,FB,1.000,D,10.000,19.000,37.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,1,5.5,1.5,3,2.5,2.5,8,7.5,8.5,8,9.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5.5,0.161,7
2015.000,EEM,159bc2f017fa0054d95c9ec15e3a3589,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,10.000,19.000,38.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,5.5,7.5,9,7.5,7.5,$null$,8.5,9.5,9.5,7,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,6.5,0.133,13
2015.000,EEM,31ea59b4399161f677a13a88748e7bbc,FB,1.000,D,VES,REG,PRO,01-02-2016,EFB106,FB,1.000,D,10.000,20.000,39.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,4,5.5,2.5,7,4.5,$null$,7.5,7.5,10,9.5,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,3b4274f64612cebc5b56b335609dd9c8,FB,1.000,D,VES,REG,PRO,01-02-2016,EFB106,FB,1.000,D,11.000,22.000,44.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,7,5,$null$,7.5,6,$null$,9,8.5,9,10,9.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,abf506fc29c635287b57cc3218ddbb41,FB,1.000,D,VES,REG,RET,01-02-2016,EFB106,FB,1.000,D,10.000,20.000,40.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,0.5,0.5,1,2,3,1,8,4,4,6,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,0,0.217,4
2015.000,EEM,c5e178611e33109d7069ca0916832b84,FB,1.000,N,VES,REG,PRO,01-02-2016,EFB106,FB,1.000,N,4.000,7.000,13.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,6,4,5.5,6,6,$null$,8.5,6,9.5,9.5,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5,0.183,12
2015.000,EEM,f1cd4934bc88f00b2c919994f0845106,FB,1.000,N,VES,REG,PRO,01-02-2016,EFB106,FB,1.000,N,4.000,7.000,14.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,7.5,6,$null$,4,5.5,$null$,6.5,6.5,6,8.5,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,5,0.183,12
2015.000,EEM,32621a139ce74d8b8531a562fd388cc5,FB,1.000,D,VES,REG,PRO,01-02-2016,EFB106,FB,1.000,D,11.000,21.000,42.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,2.5,4.5,3,6,4.5,5.5,9,5,9,5,7.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,6.5,0.133,13
2015.000,EEM,b3a247146364be9442275ec15013c0d9,FB,1.000,D,VES,REG,TRG,07-08-2015,EFB106,FB,1.000,D,11.000,21.000,41.000,REG,MAT,TRC,07-08-2015,AN,C2,5.000,0.3,0.7,1,2,0.5,$null$,$null$,$null$,8.5,1.5,5.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,2,0.145,11
2015.000,EEM,b0f7e45cf7b70eac3a64b223cd2223a2,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,12.000,23.000,45.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,7,5,8,10,5.5,$null$,8,9.5,10,10,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,5b25c2d14e546050b50162f076317203,FB,1.000,D,VES,REG,RET,01-02-2016,EFB106,FB,1.000,D,12.000,23.000,46.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,4,4,7,5,2,3,8.5,5.5,6.5,5,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2015.000,EEM,090536bd91271be51f124d9f210bfbe1,FB,1.000,N,VES,REG,TRG,21-10-2015,EFB106,FB,1.000,N,4.000,8.000,16.000,REG,MAT,TRC,24-09-2015,AN,C2,5.000,0.3,0.7,0.5,0,1,$null$,$null$,$null$,7.5,0.5,2.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2015.000,EEM,3742a6e4497ad9b2d3859c675622128b,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,12.000,24.000,47.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,8.5,7,8,9.5,10,$null$,10,8,10,10,10,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,69d0be1121cf435d2079aae543fc04ef,FB,1.000,D,VES,REG,RET,01-02-2016,EFB106,FB,1.000,D,12.000,24.000,48.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,1,4,1,4,2.5,1.5,9,5,6,7.5,6.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,3.5,0.146,6
2015.000,EEM,349bed0eafe7b37bdd19d927dc201658,FB,1.000,D,VES,REG,PRO,04-01-2016,EFB106,FB,1.000,D,13.000,25.000,49.000,REG,MAT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,7,5.5,$null$,7,6.5,$null$,7.5,8.5,10,5,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,6.5,0.133,13
2015.000,EEM,2e0f7dcc6c4bd800bea66190d30d2a62,FB,1.000,D,VES,REG,RET,01-02-2016,EFB106,FB,1.000,D,13.000,25.000,50.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,0.5,0,0.5,1,0,$null$,7.5,2,7,3,3.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2015.000,EEM,953ac3ec726605bff05d3c64f08e65a3,FB,1.000,D,VES,REG,RET,01-02-2016,EFB106,FB,1.000,D,13.000,26.000,51.000,REG,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,1.5,3,4,1.5,2,5,8,5,3.5,6,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,3.5,0.146,6
